,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
348,3910,RIVERSIDE,116468.91,193.469950166,92,24.3866457048,52327,5414.0,8.99335548173,64.5219601329,32676.16,37098.34,2015-01-07,2016-03-30
349,3912,CEDAR RAPIDS,131824.93,30.6783639749,57,21.0180972195,52405,8733.09,2.03236909472,10.2395648127,36143.63,17829.59,2015-01-12,2016-03-21
350,3916,OTTUMWA,81632.31,28.8657390382,90,17.3728897227,52501,6332.48,2.23920792079,9.63625884017,17292.75,53820.77,2015-01-05,2016-03-28
351,3917,DAVENPORT,162146.98,63.8625364317,82,19.5141537129,52804,11256.49,4.433434423,21.3154785349,36814.99,47525.4,2015-01-07,2016-03-22
352,3918,DAVENPORT,59249.17,61.7822419187,82,18.0658453008,52802,4791.52,4.99637122002,20.6187591241,13941.86,92386.03,2015-01-07,2016-03-30
353,3920,CLINTON,128991.93,30.0961105926,23,18.5027233121,52732,9765.5,2.27846476902,10.0464535698,31938.65,35728.36,2015-01-07,2016-03-30
354,3926,IOWA CITY,882003.77,171.163161265,52,18.0714469821,52240,68231.05,13.2410343489,57.2176557345,228277.15,130912.26,2015-01-08,2016-03-31
355,3928,NORTH LIBERTY,125630.13,47.443402568,52,20.9624162425,52317,8161.81,3.08225453172,15.8315445619,28579.35,22218.14,2015-01-07,2016-03-23
356,3930,ST LUCAS,63801.42,149.068738318,33,16.0943065754,52166,4556.37,10.6457242991,49.8353971963,14536.31,28958.46,2015-01-27,2016-03-29
357,3932,MAPLETON,222135.34,65.8764353499,67,16.0771029577,51034,16585.86,4.91870106762,22.0170225386,48209.35,10843.1,2015-01-06,2016-03-29
358,3934,MAQUOKETA,193827.0,168.545217391,49,14.0371614907,52060,16006.5,13.9186956522,56.3449565217,43004.34,722574.33,2015-01-05,2016-03-28
359,3942,TOLEDO,373740.42,75.4117070218,86,17.3320144194,52342,27898.34,5.62920500404,25.231299435,91961.92,9064.49,2015-01-05,2016-03-28
360,3943,NEVADA,134323.52,35.7243404255,85,15.7399323711,50201,11011.09,2.92848138298,11.947143617,29770.58,13890.35,2015-01-08,2016-03-31
361,3944,DUBUQUE,940922.12,671.128473609,31,16.8317438523,52002,64620.9,46.0919400856,224.105,193384.14,53279.73,2015-01-06,2016-03-29
362,3947,BROOKLYN,99949.91,63.988418694,79,17.4104383656,52211,7528.47,4.8197631242,21.3782330346,22767.44,18103.43,2015-01-07,2016-03-30
363,3949,PELLA,209263.92,198.542618596,63,15.0048391615,50219,15129.0,14.3538899431,66.3438330171,37887.12,8435.37,2015-01-06,2016-03-15
364,3950,STATE CENTER,40636.11,31.4520975232,48,14.0004799557,50247,3705.13,2.86774767802,10.5470743034,9616.11,8513.89,2015-01-14,2016-02-24
365,3952,BETTENDORF,3045758.76,331.601389222,82,23.550326409,52722,169755.69,18.4818388677,110.618768645,759370.43,195.0,2015-01-07,2016-03-30
366,3957,EDGEWOOD,49495.12,68.3634254144,22,13.9592830834,52042,4006.0,5.53314917127,22.8497237569,11663.47,115110.42,2015-01-05,2016-03-28
367,3959,DUBUQUE,66497.85,49.5513040238,31,14.8239861404,52001,6581.19,4.90401639344,16.6149701937,18244.88,75913.08,2015-01-06,2016-03-29
368,3963,COUNCIL BLUFFS,196183.82,42.2718853695,78,17.6718389835,51501,13844.34,2.98305106658,14.1027278604,47181.95,81241.13,2015-01-05,2016-03-28
369,3964,SIOUX RAPIDS,71239.37,50.6321037669,11,14.1324912095,50585,6031.11,4.28650319829,16.9713432836,18090.52,52816.73,2015-01-05,2016-02-01
370,3968,MONROE,40550.56,83.7821487603,50,14.5051790634,50170,3053.25,6.3083677686,27.9791735537,7861.32,36520.92,2015-01-07,2016-03-30
371,3970,NEVADA,98397.96,72.5648672566,85,18.6249640833,50201,6625.81,4.88629056047,24.2506637168,20192.23,85146.74,2015-01-05,2016-03-28
372,3972,HUBBARD,42571.92,63.7304191617,42,12.6602889025,50122,4403.99,6.5927994012,21.3868413174,8940.57,64634.64,2015-01-06,2016-03-29
373,3973,AMES,157025.1,98.0793878826,85,17.2175140537,50014,13279.75,8.29465958776,32.7088007495,66861.93,107868.3,2015-01-07,2016-03-30
374,3980,IOWA CITY,568809.71,157.696065983,52,14.544226702,52246,42633.25,11.8195869143,52.7125117826,129121.98,26767.14,2015-01-05,2016-03-28
375,3981,SIOUX CENTER,350648.01,170.881096491,84,15.0845795043,51250,26095.5,12.7171052632,57.1837621832,74414.07,13087.68,2015-01-05,2016-03-28
376,3986,SIOUX CITY,352530.33,100.953702749,97,20.4052871577,51101,21996.82,6.29920389462,33.6944959908,77543.72,53123.22,2015-01-08,2016-03-31
377,3987,ALGONA,266421.4,148.424178273,55,16.9360998806,50511,20124.83,11.2116044568,49.7147576602,62505.36,86029.8,2015-01-07,2015-02-25
378,3989,CHEROKEE,160436.9,97.2344848485,18,16.1315283448,51012,12018.89,7.28417575758,32.514030303,33522.99,6137.1,2015-01-07,2016-03-30
379,3990,OSKALOOSA,349076.48,71.9152204368,62,20.6334394419,52577,24723.2,5.09336629584,24.0357437165,83146.41,7177.9,2015-01-07,2016-03-30
380,3993,WATERLOO,288844.75,113.673652105,7,21.1525963002,50701,15951.33,6.27757969303,37.933888233,63424.68,18403.5,2015-01-07,2016-03-30
381,3995,CEDAR FALLS,393406.74,229.793656542,7,18.0204289052,50613,27331.7,15.9647780374,76.6433528037,85180.79,38171.99,2015-01-07,2016-03-30
382,3997,OSCEOLA,126026.7,170.076518219,20,15.439161365,50213,9109.5,12.2935222672,56.875708502,25951.26,13087.56,2015-01-05,2016-03-28
383,4000,WOODBINE,59126.53,50.9711465517,43,14.074742303,51579,4849.85,4.18090517241,17.0455517241,14085.97,48054.18,2015-01-06,2016-03-29
384,4001,CARROLL,239834.64,167.716531469,14,13.9498418248,51401,19420.5,13.5807692308,56.1978041958,46883.34,53664.44,2015-01-07,2016-03-30
385,4004,AMES,381233.64,165.970239443,85,15.0984393723,50010,28041.75,12.2079886809,55.462363953,82228.74,9220.12,2015-01-07,2016-03-29
386,4006,LARCHWOOD,104410.95,185.125797872,60,16.6159996623,51241,6631.75,11.7584219858,61.7546631206,24310.15,8934.05,2015-01-07,2016-03-30
387,4008,ANTHON,86883.17,69.729670947,97,17.8314409821,51004,6338.27,5.086894061,23.320882825,20685.12,59387.22,2015-01-07,2016-03-30
388,4010,GLENWOOD,76934.82,115.344557721,65,12.2872581566,51534,6514.35,9.76664167916,38.5512143928,18367.8,50427.78,2015-01-08,2016-03-29
389,4011,ALBIA,187594.78,117.2467375,68,16.9472290794,52531,13647.56,8.529725,39.2389,39833.68,55730.34,2015-01-05,2016-03-30
390,4013,TIPTON,93338.44,167.573500898,16,16.8330281269,52772,6452.5,11.5843806104,56.0067863555,12541.62,22892.4,2015-01-05,2016-03-28
391,4014,DENISON,233650.54,151.132302717,24,14.9305565823,51442,17546.25,11.349450194,50.5660413972,48544.9,21036.24,2015-01-07,2016-03-29
392,4015,AMES,253405.3,185.509004392,85,16.5513469985,50010,18668.05,13.6662152269,62.0041288433,56143.2,32900.58,2015-01-06,2016-03-29
393,4016,CONRAD,39456.04,65.3245695364,38,15.3022648716,50621,3366.4,5.57350993377,21.8906622517,9937.58,4859.78,2015-01-07,2016-03-30
394,4018,GLADBROOK,32221.19,62.2030694981,48,13.1100661886,50635,3220.0,6.21621621622,20.8068532819,8743.91,10570.12,2015-01-08,2016-03-31
395,4019,MANCHESTER,256708.68,167.455107632,28,14.8627462492,52057,19760.0,12.8897586432,56.0283757339,58173.18,10557.83,2015-01-06,2015-04-21
396,4021,FAIRFIELD,211799.64,137.442985075,51,13.9160662526,52556,16194.9,10.5093445814,45.9310447761,46166.04,43769.88,2015-01-07,2015-12-29
397,4023,BOONE,239419.68,140.093434757,8,14.1921750397,50036,17831.25,10.4337331773,46.8534698654,48138.9,115127.23,2015-01-12,2016-03-21
398,4024,IOWA FALLS,105148.68,170.695909091,42,16.1731277135,50126,7888.08,12.8053246753,57.08375,25222.04,72403.92,2015-01-13,2016-02-22
399,4025,BELLE PLAINE,70266.11,52.6337902622,6,16.0260181861,52208,6548.68,4.90537827715,17.5862097378,14762.28,19978.12,2015-01-07,2016-03-30
400,4027,CENTERVILLE,174967.32,138.423512658,4,13.5903013864,52544,13463.25,10.6513053797,46.3181724684,34354.44,48359.38,2015-01-06,2016-03-29
401,4034,POSTVILLE,22807.88,73.8119093851,3,14.7147453383,52162,2152.14,6.96485436893,24.6384142395,4430.78,26564.17,2015-01-07,2016-03-30
402,4042,GLENWOOD,33238.4,162.933333333,65,21.814254386,51534,1894.18,9.28519607843,54.3624019608,8456.11,42351.78,2015-01-07,2016-03-30
403,4046,CENTERVILLE,52997.63,39.5209768829,4,15.9468298606,52544,4478.09,3.33936614467,13.2143176734,12156.9,99804.89,2015-01-06,2016-03-29
404,4051,MAQUOKETA,174175.92,144.54433195,49,13.1698648488,52060,16088.5,13.3514522822,48.8225311203,47751.39,36902.7,2015-01-07,2016-03-30
405,4057,DES MOINES,588506.21,194.226471947,77,29.3280433458,50316,24442.97,8.06698679868,64.7816765677,96168.8,13089.0,2015-01-08,2016-03-31
406,4062,DES MOINES,338913.02,110.647411035,77,22.724434024,50314,17187.46,5.61131570356,36.9108521058,80423.98,55063.06,2015-01-08,2016-03-31
407,4067,WELLMAN,95204.91,51.2681260097,90,18.6369703401,52356,7001.49,3.77032310178,17.175993538,21280.4,32006.49,2015-01-08,2016-03-31
408,4068,WEST DES MOINES,198233.38,74.918133031,77,20.1001209688,50265,12862.97,4.86128873772,25.0120219199,44861.77,9099.1,2015-01-05,2016-03-28
409,4069,OTTUMWA,192565.04,324.183569024,90,15.4589048168,52501,13743.17,23.1366498316,108.984444444,33717.08,53098.89,2015-01-08,2016-03-31
410,4070,BELLE PLAINE,200354.55,113.773168654,6,17.5034433067,52208,13882.27,7.88317433277,38.0708461102,62345.38,55421.48,2015-01-07,2016-03-30
411,4073,FOREST CITY,436665.54,130.816518874,95,14.8765714428,50436,35227.28,10.5534092271,43.726204314,90575.9,18426.41,2015-01-06,2016-01-26
412,4077,WATERLOO,155041.12,114.590628234,7,20.191591877,50703,9286.17,6.8633924612,38.2350184775,38718.98,35655.54,2015-01-07,2016-02-24
413,4081,STORY CITY,63299.88,69.4839517014,85,12.9272259683,50248,6002.35,6.58874862788,23.2671020856,15130.04,39491.21,2015-01-06,2016-03-29
414,4083,ANKENY,251559.32,111.408024801,77,16.6183732212,50021,19464.72,8.62033658105,37.3194995571,55516.89,65156.69,2015-01-07,2016-03-30
415,4084,ANKENY,167908.74,131.38399061,77,16.2051451202,50023,13280.98,10.3920031299,44.0401799687,34927.0,39965.55,2015-01-07,2015-04-01
416,4090,WINTHROP,38680.19,134.306215278,10,15.0997354497,50682,2995.0,10.3993055556,44.8511805556,10757.2,34042.25,2015-01-08,2016-03-31
417,4091,CLEAR LAKE,230189.14,111.202483092,17,15.5991091557,50428,21096.67,10.1916280193,37.5875797101,43363.37,12965.9,2015-01-08,2016-03-31
418,4092,NORWALK,229273.75,314.073630137,91,14.7178710131,50211,17130.14,23.4659452055,105.672260274,61331.63,63153.88,2015-01-06,2016-03-29
419,4097,SCHLESWIG,95896.21,52.5170920044,24,16.4261988213,51461,6612.85,3.62149507119,17.5411610077,24928.35,36567.09,2015-01-05,2016-03-28
420,4098,WASHINGTON,153942.06,147.595455417,92,13.9920755148,52353,11670.0,11.1888782359,49.3382358581,33725.22,800.7,2015-01-06,2016-03-29
421,4102,AMES,138253.42,69.7897122665,85,13.7090589169,50010,12530.5,6.325340737,23.4650277638,31939.15,37853.38,2015-01-05,2016-03-28
422,4103,AMES,244799.32,156.221646458,85,15.8579162488,50010,17512.35,11.1757179324,52.3273133376,60866.33,8214.14,2015-01-05,2016-03-28
423,4104,MASON CITY,228639.63,232.593723296,17,11.9180648404,50401,25231.9,25.6682604273,78.5573550356,64387.41,27448.03,2015-01-07,2016-03-30
424,4105,NEVADA,138025.32,68.093399112,85,15.0754276787,50201,12518.0,6.17562900839,22.929950666,29443.52,18191.02,2015-01-05,2016-03-28
425,4106,DUBUQUE,59804.94,37.2616448598,31,15.172784793,52002,5894.52,3.67259813084,12.4996697819,15977.63,14126.55,2015-01-13,2016-03-29
426,4107,BOONE,261312.31,115.369673289,8,16.3453292364,50036,20529.78,9.0639205298,38.8221236203,48748.05,37063.24,2015-01-07,2016-03-30
427,4110,PARKERSBURG,105508.19,134.576772959,12,12.2532555879,50665,9566.95,12.2027423469,45.0187117347,23184.9,147394.49,2015-01-06,2015-03-17
428,4112,NORTH LIBERTY,145773.9,145.337886341,52,21.8514708256,52317,9386.25,9.35817547358,48.5864705882,38343.41,8221.14,2015-01-07,2016-03-30
429,4114,ATLANTIC,150967.69,100.310757475,15,19.7584757748,50022,10747.0,7.14086378738,33.5349966777,34146.97,38989.07,2015-01-06,2016-03-29
430,4116,LAKE VIEW,47089.53,120.433580563,81,16.3820241781,51450,3690.81,9.43941176471,40.3467263427,9537.95,27238.49,2015-01-07,2016-03-30
431,4118,LAKE VIEW,131504.29,103.059788401,81,14.5630376735,51450,10658.26,8.35286833856,34.4745846395,26661.53,12072.59,2015-01-05,2016-03-28
432,4119,CEDAR FALLS,73403.48,197.321182796,7,20.2710189452,50613,3934.0,10.5752688172,65.81,7796.34,15116.9,2015-01-07,2016-03-30
433,4125,WAPELLO,59708.74,48.2689894907,58,14.0739716865,52653,5069.72,4.09839935327,16.1296523848,12852.87,24488.18,2015-01-06,2015-01-13
434,4126,SOLON,173891.21,146.743637131,52,15.2013011855,52333,12841.55,10.8367510549,49.0055274262,35596.99,47497.56,2015-01-07,2016-03-30
435,4129,AMES,652148.02,68.7267383286,85,23.1792917,50010,32192.91,3.39265570661,22.9585130151,138621.09,34489.49,2015-01-05,2016-03-28
436,4130,KEOSAUQUA,29039.55,141.656341463,89,13.996562137,52565,2208.75,10.7743902439,47.3559512195,6461.34,34197.45,2015-01-08,2016-03-31
437,4131,URBANDALE,240693.94,249.682510373,77,14.9152588421,50322,19132.0,19.846473029,84.095280083,39929.64,52584.73,2015-01-07,2016-03-30
438,4132,CAMANCHE,91536.23,101.369025471,23,16.3295073904,52730,6898.33,7.63934662237,33.8135880399,17704.0,22059.96,2015-01-06,2016-03-29
439,4133,WEBSTER CITY,54771.23,89.4954738562,40,14.4178464731,50595,4919.98,8.03918300654,30.1092156863,14199.89,14196.26,2015-01-08,2015-05-14
440,4134,PLEASANTVILLE,64470.12,52.8443606557,63,17.3033434774,50225,4741.68,3.88662295082,17.6489016393,15450.83,30585.73,2015-01-07,2016-03-30
441,4135,ALTOONA,226136.84,302.72669344,77,16.5408360258,50009,15258.09,20.4258232932,101.284136546,16860.55,46677.44,2015-01-08,2016-03-31
442,4136,GRIMES,196195.09,205.655230608,77,14.4737752071,50111,15860.05,16.6247903564,68.9932180294,40910.08,42216.84,2015-01-06,2016-03-29
443,4137,WAUKEE,196207.25,140.248213009,25,15.3054634263,50263,15086.35,10.7836669049,47.0326090064,37839.08,25259.1,2015-01-05,2016-03-29
444,4138,INDIANOLA,140751.12,117.684882943,91,13.0241427541,50125,14173.15,11.8504598662,39.595083612,31018.44,53789.52,2015-01-06,2016-03-29
445,4140,DES MOINES,201713.61,150.983241018,77,14.9429111622,50313,19399.59,14.5206511976,50.6759281437,46660.58,36697.75,2015-01-08,2015-02-26
446,4141,DES MOINES,82718.77,124.952824773,77,13.6856378579,50320,7873.4,11.8933534743,41.9432628399,18533.99,38727.0,2015-01-05,2016-03-28
447,4143,LAWLER,80253.24,218.673678474,19,15.4350629298,52154,5526.5,15.0585831063,73.1108991826,16210.62,19484.67,2015-01-08,2016-03-31
448,4146,WAVERLY,134666.94,74.8565536409,9,14.3646555626,50677,12527.73,6.96371873263,25.2159255142,37914.83,25941.33,2015-01-08,2016-03-31
449,4147,CEDAR FALLS,204820.19,150.82488218,7,14.4670157444,50613,17961.5,13.2264359352,50.5267378498,31338.17,70781.77,2015-01-07,2016-03-30
450,4148,INDEPENDENCE,174725.5,133.378244275,10,16.1730032372,50644,14908.7,11.3806870229,44.8867938931,37161.44,39316.32,2015-01-05,2016-03-28
451,4149,DENISON,80901.67,164.769185336,24,13.3777597507,51442,7748.4,15.7808553971,55.3574949084,16814.27,45814.62,2015-01-06,2016-03-29
452,4150,WATERLOO,139390.23,152.672760131,7,14.7059724613,50701,13734.25,15.0429901424,51.3827929901,28552.9,47249.1,2015-01-06,2016-03-29
453,4152,MISSOURI VALLEY,197734.47,45.4457527005,43,16.6890435864,51555,15261.21,3.507517812,15.1895908986,53216.98,34394.43,2015-01-08,2016-03-31
454,4153,EVANSDALE,154041.85,148.117163462,7,14.0828863324,50707,13876.62,13.3429038462,49.8387115385,31682.02,20731.52,2015-01-07,2016-03-30
455,4154,HIAWATHA,90746.99,63.5038418474,57,13.8104338698,52233,7942.85,5.55832750175,21.3065850245,22717.59,51620.96,2015-01-07,2016-03-29
456,4155,MARION,85407.06,118.785897079,57,13.9722271342,52302,7512.8,10.4489568846,39.8646314325,19021.5,31284.41,2015-01-07,2016-03-30
457,4156,OELWEIN,305803.94,195.152482451,33,14.1127839821,50662,26580.65,16.9627632419,65.7762539885,71756.94,39918.33,2015-01-05,2016-03-28
458,4157,NORTH LIBERTY,160342.08,120.196461769,52,15.1663704003,52317,12382.88,9.28251874063,40.3173313343,36798.2,22978.04,2015-01-07,2016-01-06
459,4158,CARROLL,162540.45,164.016599395,14,13.476667868,51401,15461.99,15.6024117053,55.3740363269,34892.31,15061.67,2015-01-05,2016-03-28
460,4159,COUNCIL BLUFFS,143331.17,214.56761976,78,14.320687197,51503,11487.75,17.1972305389,71.6591916168,27024.82,495217.26,2015-01-07,2016-03-23
461,4160,IOWA CITY,81484.56,94.4201158749,52,13.7648645368,52240,7106.65,8.23482039397,31.7537427578,18662.15,12833.97,2015-01-07,2016-03-30
462,4161,IOWA CITY,95526.36,117.933777778,52,15.1880022824,52246,7659.89,9.45665432099,39.6717283951,18652.08,7823.23,2015-01-08,2016-03-17
463,4162,CEDAR RAPIDS,201750.99,169.681236333,57,13.9950231287,52404,17789.07,14.9613708999,57.1805634987,41108.81,31027.18,2015-01-12,2015-01-12
464,4163,STORM LAKE,132483.78,167.2775,11,15.477703373,50588,12298.55,15.5284722222,56.4821590909,28704.49,20736.27,2015-01-12,2016-03-28
465,4164,BETTENDORF,193000.46,86.8588928893,82,18.8046627647,52722,13692.51,6.16224572457,29.0072367237,49284.81,12105.68,2015-01-05,2016-03-28
466,4165,ANKENY,121291.5,44.1220443798,77,21.9464847848,50023,6845.78,2.49028010186,14.7278974172,23263.39,31715.75,2015-01-07,2016-03-30
467,4166,JESUP,69939.63,53.3483066362,10,15.0464074135,50648,5702.37,4.34963386728,17.8655911518,19382.75,16129.01,2015-01-12,2016-03-28
468,4167,DUBUQUE,1850973.32,194.573038999,31,20.485889808,52001,110227.23,11.5870104068,64.9078093136,480485.66,39128.54,2015-01-06,2016-03-28
469,4169,DES MOINES,73381.92,81.6261624027,77,19.4811841586,50317,4650.93,5.17344827586,27.240567297,13953.15,34267.56,2015-01-08,2016-03-31
470,4170,WEST BRANCH,36471.67,23.156615873,16,14.2802170282,52358,3180.23,2.01919365079,7.74328888889,8104.93,66412.2,2015-01-06,2016-03-22
471,4171,CASCADE,143932.29,126.03528021,31,13.9103006421,52033,11389.0,9.97285464098,42.2438441331,37220.19,29426.27,2015-01-07,2016-03-30
472,4172,ALDEN,85516.72,95.7634042553,42,17.0840624167,50006,6332.35,7.09109742441,32.0299552072,21195.62,41960.39,2015-01-07,2016-03-30
473,4173,PAULLINA,55408.35,64.2043453071,71,14.801436006,51046,4871.23,5.64453070684,21.5391425261,10418.55,25342.87,2015-01-06,2016-03-29
474,4176,CEDAR RAPIDS,118358.62,77.4598298429,57,18.8791628288,52405,7831.48,5.12531413613,25.8799018325,28999.39,34136.61,2015-01-06,2016-03-28
475,4177,LE GRAND,65552.96,27.8120322444,64,16.1623376015,50142,5047.0,2.14128128978,9.29402206194,16075.0,35261.96,2015-01-05,2016-03-28
476,4180,MARION,152020.18,52.4569289165,57,19.9642763347,52302,10736.23,3.70470324362,17.5066563147,33280.44,34903.44,2015-01-08,2016-03-31
477,4182,DYERSVILLE,151571.01,144.353342857,31,14.313414966,52040,13467.5,12.8261904762,48.7598761905,27036.46,20456.24,2015-01-05,2016-03-28
478,4183,DECORAH,312466.05,132.851211735,96,16.5685862616,52101,22548.13,9.58678996599,44.4495110544,62630.69,16823.19,2015-01-06,2016-03-29
479,4184,MUSCATINE,100695.23,101.201236181,70,14.342159312,52761,8108.5,8.14924623116,33.9100301508,23497.17,45513.31,2015-01-06,2016-03-22
480,4185,GRINNELL,155455.3,115.494279346,79,15.9622788014,50112,13156.18,9.77427934621,38.7285066865,30458.02,26761.24,2015-01-07,2016-03-30
481,4186,DES MOINES,63655.09,54.7806282272,77,20.4438144235,50321,4325.57,3.72252151463,18.2868416523,14401.23,43384.21,2015-01-05,2016-03-28
482,4189,MANCHESTER,109235.32,147.019273217,28,13.9718903416,52057,9782.6,13.1663526245,49.417846568,24507.38,32133.12,2015-01-15,2016-03-24
483,4190,JEFFERSON,132119.67,105.27463745,37,14.6854699298,50129,11244.25,8.95956175299,35.4140478088,34532.9,29974.18,2015-01-06,2016-03-29
484,4191,PELLA,89032.47,196.539668874,63,16.1005705212,50219,6852.01,15.1258498896,66.0421633554,7060.54,25503.69,2015-01-05,2016-03-28
485,4192,BETTENDORF,96003.74,127.325915119,82,14.2488152078,52722,8091.1,10.7309018568,42.6360344828,20205.64,45174.81,2015-01-05,2016-03-28
486,4193,HARTLEY,68096.12,48.1925831564,71,16.3972371723,51346,5304.56,3.75411181883,16.1321868365,13881.78,12157.77,2015-01-05,2016-03-28
487,4194,NEWTON,129220.74,129.609568706,50,11.843318527,50208,12724.0,12.7622868606,43.6282447342,30581.1,22357.4,2015-01-05,2016-03-28
488,4195,TOLEDO,123765.93,114.069981567,86,15.2601247345,52342,11351.59,10.4622949309,38.2626635945,29064.14,35560.57,2015-01-07,2016-03-30
489,4196,DAVENPORT,160660.84,157.202387476,82,15.5082872053,52806,14387.45,14.077739726,52.7396575342,42696.18,131745.72,2015-01-07,2016-03-30
490,4197,SERGEANT BLUFF,140757.17,89.0304680582,97,15.3525134785,51054,11237.4,7.10777988615,29.8246679317,32994.64,6984.96,2015-01-08,2016-03-31
491,4200,SIOUX CITY,88904.85,104.717137809,97,14.9079017331,51108,7856.0,9.25323910483,35.3235217903,26225.46,29536.14,2015-01-12,2016-03-28
492,4201,SIOUX CITY,99235.11,72.6464934114,97,14.8235864185,51109,8031.5,5.87957540264,24.2895461201,20130.86,6758.04,2015-01-07,2016-03-30
493,4202,SIOUX CITY,164546.92,152.07663586,97,13.8716237567,51106,14320.45,13.2351663586,50.9793530499,27579.93,21737.57,2015-01-07,2016-03-30
494,4203,WAVERLY,207602.38,127.363423313,9,15.3048200724,50677,16819.59,10.3187668712,42.6769325153,51516.81,92735.07,2015-01-07,2016-03-30
495,4204,CLINTON,135712.77,145.458488746,23,14.3917623641,52733,12085.5,12.9533762058,48.7754769561,30960.06,20634.3,2015-01-07,2016-03-23
496,4205,MARSHALLTOWN,116476.39,132.059399093,64,13.6095022136,50158,10742.75,12.1799886621,44.3155895692,29794.23,21495.45,2015-01-05,2016-03-28
497,4209,GRIMES,581214.24,175.805880218,77,15.1547994987,50111,41944.5,12.6873865699,58.8158439201,126337.68,35499.14,2015-01-06,2016-03-31
498,4210,STORM LAKE,21210.84,143.316486486,11,17.9175225225,50588,1328.7,8.9777027027,47.8102702703,5781.84,7429.79,2015-01-05,2016-03-28
499,4214,WATERLOO,231695.77,117.971369654,7,20.0713165642,50703,12983.52,6.61075356415,39.3642515275,49580.65,39087.06,2015-01-07,2016-03-29
500,4222,EVANSDALE,93505.66,60.4432191338,7,17.025585279,50707,7586.28,4.90386554622,20.1888106012,18671.8,36630.89,2015-01-21,2016-02-18
501,4223,EVANSDALE,79677.65,62.986284585,7,17.0916493477,50707,6205.38,4.90543873518,21.0448063241,15282.82,24091.82,2015-01-15,2016-03-24
502,4228,VINTON,321376.09,194.419897157,6,12.3157574732,52349,28298.4,17.1194192377,65.4325045372,76702.17,49508.42,2015-01-07,2016-03-29
503,4229,HARLAN,141528.35,230.502198697,83,13.2353131301,51537,13555.85,22.0779315961,77.4923941368,18705.67,45806.87,2015-01-06,2016-03-29
504,4230,CLIVE,83340.76,99.9289688249,77,14.2881753244,50325,7010.38,8.40573141487,33.4800239808,22224.16,20462.68,2015-01-13,2016-03-22
505,4231,LE MARS,144028.95,140.653271484,75,15.2139141555,51031,12966.5,12.6625976562,47.2182617187,30439.9,25127.79,2015-01-06,2016-03-29
506,4232,MORAVIA,53825.55,102.720515267,4,17.2314840058,52571,3649.75,6.96517175573,34.2931679389,6624.79,14144.19,2015-01-06,2016-03-29
507,4233,CRESCO,145839.06,128.719382171,45,13.2601130585,52136,13525.75,11.9379964695,43.177113857,37613.38,23068.26,2015-01-05,2016-03-28
508,4234,SPENCER,136458.39,213.216234375,21,12.9077449777,51301,11920.85,18.626328125,71.832109375,37612.47,51638.41,2015-01-07,2016-03-29
509,4235,WEBSTER CITY,111449.81,170.935291411,40,14.1324437628,50595,10757.25,16.4988496933,57.7758588957,21265.12,36305.19,2015-01-07,2016-03-30
510,4236,EAGLE GROVE,191785.11,105.608540749,99,15.6712720264,50533,15806.0,8.70374449339,35.5198292952,53304.58,29293.14,2015-01-05,2016-03-28
511,4239,SPIRIT LAKE,189953.24,190.716104418,30,12.0463630713,51360,19203.95,19.2810742972,64.3892269076,36373.98,31222.88,2015-01-08,2016-03-31
512,4246,SHENANDOAH,70728.12,107.326433991,73,14.3315340704,51601,5876.8,8.91775417299,35.9960698027,14791.46,87899.24,2015-01-07,2016-03-30
513,4248,SHELDON,143948.85,455.534335443,71,13.1342148885,51201,12577.7,39.8028481013,153.822056962,25301.8,39772.05,2015-01-05,2015-05-18
514,4249,CLARINDA,48077.25,91.4016159696,73,13.1118635705,51632,4346.62,8.26353612167,30.6606273764,11933.46,53535.44,2015-01-05,2016-03-28
515,4250,ELDORA,63994.7,93.422919708,42,12.904964894,50627,6067.75,8.85802919708,31.3149635036,15262.52,43870.26,2015-01-08,2016-03-31
516,4251,AMES,152428.66,103.341464407,85,24.0177627605,50014,8712.48,5.90676610169,34.5326576271,40287.19,61790.79,2015-01-07,2016-03-23
517,4252,MONTICELLO,159582.55,128.17875502,53,15.8635838649,52310,14811.45,11.896746988,43.2605542169,31272.39,21427.98,2015-01-07,2016-03-30
518,4253,WINTERSET,172226.97,146.576144681,61,14.5551991895,50273,14533.87,12.3692510638,49.1112,66322.86,13871.56,2015-01-06,2016-03-29
519,4254,EMMETSBURG,122913.61,134.331814208,74,13.2714285714,50536,11119.35,12.152295082,45.1467868852,26713.82,27967.41,2015-01-08,2016-03-28
520,4255,ORANGE CITY,440923.58,294.341508678,84,17.477581724,51041,32251.91,21.5299799733,98.7022696929,93718.94,50880.73,2015-01-06,2016-03-29
521,4256,SIOUX CENTER,164891.08,199.384619105,84,16.271468302,51250,13253.15,16.0255743652,66.9863724305,37782.89,24784.74,2015-01-08,2016-03-31
522,4258,BURLINGTON,184435.32,183.700517928,29,14.754361102,52601,14545.26,14.487310757,61.8362649402,46710.76,22371.71,2015-01-07,2016-03-30
523,4260,OSCEOLA,252173.77,283.023310887,20,16.6922071242,50213,18360.05,20.6061167228,95.0494163861,46829.32,38463.9,2015-01-07,2016-03-30
